rel_doi	rel_site	rel_date	type	category	rel_num_authors	ym
10.1101/2021.07.07.449660	bioRxiv	2021-07-07	new results	immunology	12	2021-07
10.1101/2021.07.07.451505	bioRxiv	2021-07-07	new results	microbiology	7	2021-07
10.1101/2021.07.06.451353	bioRxiv	2021-07-07	new results	molecular biology	22	2021-07
10.1101/2021.07.07.451411	bioRxiv	2021-07-07	new results	bioinformatics	9	2021-07
10.1101/2021.07.07.451375	bioRxiv	2021-07-07	new results	synthetic biology	46	2021-07
10.1101/2021.07.07.451463	bioRxiv	2021-07-08	new results	neuroscience	12	2021-07
10.1101/2021.07.06.21260112	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	epidemiology	3	2021-07
10.1101/2021.06.30.21259763	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	pediatrics	16	2021-07
10.1101/2021.07.07.21260156	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	epidemiology	9	2021-07
10.1101/2021.07.07.21259499	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	epidemiology	8	2021-07
10.1101/2021.07.07.21253295	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	epidemiology	42	2021-07
10.1101/2021.07.07.21260137	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	epidemiology	25	2021-07
10.1101/2021.07.07.21260130	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	psychiatry and clinical psychology	9	2021-07
10.1101/2021.07.07.21260158	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	public and global health	7	2021-07
10.1101/2021.07.07.21260151	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	infectious diseases	24	2021-07
10.1101/2021.07.07.21260124	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	infectious diseases	19	2021-07
10.1101/2021.07.08.451640	bioRxiv	2021-07-08	new results	bioinformatics	1	2021-07
10.1101/2021.07.08.451649	bioRxiv	2021-07-08	new results	immunology	9	2021-07
10.1101/2021.07.08.451555	bioRxiv	2021-07-08	new results	immunology	8	2021-07
10.1101/2021.07.08.451426	bioRxiv	2021-07-08	new results	immunology	14	2021-07
10.1101/2021.07.07.451538	bioRxiv	2021-07-08	new results	biophysics	4	2021-07
10.1101/2021.07.08.451654	bioRxiv	2021-07-08	new results	pharmacology and toxicology	18	2021-07
10.1101/2021.07.08.451607	bioRxiv	2021-07-08	new results	cell biology	8	2021-07
10.1101/2021.07.07.21260097	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	health informatics	6	2021-07
10.1101/2021.07.08.21259351	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	hematology	41	2021-07
10.1101/2021.07.08.21260185	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	infectious diseases	16	2021-07
10.1101/2021.07.06.21260115	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	infectious diseases	5	2021-07
10.1101/2021.07.07.21260142	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	epidemiology	7	2021-07
10.1101/2021.07.08.21260182	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	epidemiology	3	2021-07
10.1101/2021.07.07.21259916	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	epidemiology	2	2021-07
10.1101/2021.07.07.21259779	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	pediatrics	15	2021-07
10.1101/2021.07.08.21259871	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	public and global health	5	2021-07
10.1101/2021.07.08.21260072	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	public and global health	6	2021-07
10.1101/2021.07.08.21260125	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	respiratory medicine	15	2021-07
10.1101/2021.07.06.21260040	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	neurology	7	2021-07
10.1101/2021.07.06.21259051	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	health informatics	6	2021-07
10.1101/2021.07.06.21260099	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	health policy	5	2021-07
10.1101/2021.07.06.21259473	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	infectious diseases	18	2021-07
10.1101/2021.07.08.21259776	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	infectious diseases	58	2021-07
10.1101/2021.07.06.21259982	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	infectious diseases	14	2021-07
10.1101/2021.07.06.21260109	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	epidemiology	5	2021-07
10.1101/2021.07.06.21260105	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	epidemiology	1	2021-07
10.1101/2021.07.07.21260092	medRxiv	2021-07-08	PUBLISHAHEADOFPRINT	infectious diseases	21	2021-07
10.1101/2021.07.06.451294	bioRxiv	2021-07-08	new results	animal behavior and cognition	6	2021-07
10.1101/2021.07.08.21260171	medRxiv	2021-07-09	PUBLISHAHEADOFPRINT	infectious diseases	6	2021-07
10.1101/2021.07.09.451812	bioRxiv	2021-07-09	new results	microbiology	23	2021-07
10.1101/2021.07.09.451732	bioRxiv	2021-07-09	new results	microbiology	13	2021-07
10.1101/2021.07.08.451696	bioRxiv	2021-07-09	new results	microbiology	15	2021-07
10.1101/2021.07.09.451770	bioRxiv	2021-07-09	new results	microbiology	6	2021-07
10.1101/2021.07.08.21260212	medRxiv	2021-07-09	PUBLISHAHEADOFPRINT	epidemiology	5	2021-07
10.1101/2021.07.09.21257475	medRxiv	2021-07-09	PUBLISHAHEADOFPRINT	epidemiology	15	2021-07
10.1101/2021.07.07.21260101	medRxiv	2021-07-09	PUBLISHAHEADOFPRINT	infectious diseases	15	2021-07
10.1101/2021.07.07.21260141	medRxiv	2021-07-09	PUBLISHAHEADOFPRINT	infectious diseases	8	2021-07
10.1101/2021.07.07.21259527	medRxiv	2021-07-09	PUBLISHAHEADOFPRINT	infectious diseases	3	2021-07
10.1101/2021.07.07.21259699	medRxiv	2021-07-09	PUBLISHAHEADOFPRINT	infectious diseases	19	2021-07
10.1101/2021.07.06.21260086	medRxiv	2021-07-10	PUBLISHAHEADOFPRINT	infectious diseases	7	2021-07
10.1101/2021.07.06.21260085	medRxiv	2021-07-10	PUBLISHAHEADOFPRINT	infectious diseases	17	2021-07
10.1101/2021.07.08.21260188	medRxiv	2021-07-10	PUBLISHAHEADOFPRINT	health informatics	3	2021-07
10.1101/2021.07.08.21260169	medRxiv	2021-07-10	PUBLISHAHEADOFPRINT	infectious diseases	17	2021-07
10.1101/2021.07.08.21260236	medRxiv	2021-07-10	PUBLISHAHEADOFPRINT	infectious diseases	11	2021-07
10.1101/2021.07.08.21260181	medRxiv	2021-07-10	PUBLISHAHEADOFPRINT	public and global health	5	2021-07
10.1101/2021.07.08.21260237	medRxiv	2021-07-10	PUBLISHAHEADOFPRINT	public and global health	6	2021-07
10.1101/2021.07.10.451880	bioRxiv	2021-07-10	new results	microbiology	11	2021-07
10.1101/2021.07.07.21260153	medRxiv	2021-07-10	PUBLISHAHEADOFPRINT	infectious diseases	5	2021-07
10.1101/2021.07.08.21260201	medRxiv	2021-07-10	PUBLISHAHEADOFPRINT	infectious diseases	9	2021-07
10.1101/2021.07.08.21259744	medRxiv	2021-07-10	PUBLISHAHEADOFPRINT	infectious diseases	13	2021-07
10.1101/2021.07.08.21260186	medRxiv	2021-07-10	PUBLISHAHEADOFPRINT	infectious diseases	8	2021-07
10.1101/2021.07.08.21260162	medRxiv	2021-07-10	PUBLISHAHEADOFPRINT	epidemiology	23	2021-07
10.1101/2021.07.09.21260249	medRxiv	2021-07-10	PUBLISHAHEADOFPRINT	public and global health	4	2021-07
10.1101/2021.07.09.21260228	medRxiv	2021-07-10	PUBLISHAHEADOFPRINT	public and global health	2	2021-07
10.1101/2021.07.09.21260246	medRxiv	2021-07-10	PUBLISHAHEADOFPRINT	public and global health	9	2021-07
10.1101/2021.07.08.451596	bioRxiv	2021-07-10	new results	epidemiology	12	2021-07
10.1101/2021.07.09.21260287	medRxiv	2021-07-11	PUBLISHAHEADOFPRINT	infectious diseases	22	2021-07
10.1101/2021.07.11.451855	bioRxiv	2021-07-11	new results	biophysics	9	2021-07
10.1101/2021.07.08.21259912	medRxiv	2021-07-11	PUBLISHAHEADOFPRINT	infectious diseases	7	2021-07
10.1101/2021.07.09.21260217	medRxiv	2021-07-12	PUBLISHAHEADOFPRINT	dermatology	2	2021-07
10.1101/2021.07.10.21259585	medRxiv	2021-07-12	PUBLISHAHEADOFPRINT	epidemiology	7	2021-07
10.1101/2021.07.09.21260106	medRxiv	2021-07-12	PUBLISHAHEADOFPRINT	epidemiology	5	2021-07
10.1101/2021.07.09.21260277	medRxiv	2021-07-12	PUBLISHAHEADOFPRINT	epidemiology	14	2021-07
10.1101/2021.07.10.21260304	medRxiv	2021-07-12	PUBLISHAHEADOFPRINT	public and global health	5	2021-07
10.1101/2021.07.07.21260122	medRxiv	2021-07-12	PUBLISHAHEADOFPRINT	epidemiology	44	2021-07
10.1101/2021.07.11.451951	bioRxiv	2021-07-12	new results	microbiology	10	2021-07
10.1101/2021.07.10.451922	bioRxiv	2021-07-12	new results	genomics	7	2021-07
10.1101/2021.07.12.452002	bioRxiv	2021-07-12	new results	biophysics	10	2021-07
10.1101/2021.07.12.21260208	medRxiv	2021-07-12	PUBLISHAHEADOFPRINT	infectious diseases	38	2021-07
10.1101/2021.07.11.451964	bioRxiv	2021-07-12	new results	microbiology	6	2021-07
10.1101/2021.07.12.452021	bioRxiv	2021-07-12	new results	pharmacology and toxicology	8	2021-07
10.1101/2021.07.08.21260194	medRxiv	2021-07-13	PUBLISHAHEADOFPRINT	infectious diseases	8	2021-07
10.1101/2021.07.08.21260210	medRxiv	2021-07-13	PUBLISHAHEADOFPRINT	epidemiology	2	2021-07
10.1101/2021.07.11.21260317	medRxiv	2021-07-13	PUBLISHAHEADOFPRINT	psychiatry and clinical psychology	2	2021-07
10.1101/2021.07.09.21260221	medRxiv	2021-07-13	PUBLISHAHEADOFPRINT	genetic and genomic medicine	54	2021-07
10.1101/2021.07.09.21260251	medRxiv	2021-07-13	PUBLISHAHEADOFPRINT	infectious diseases	6	2021-07
10.1101/2021.07.09.21260250	medRxiv	2021-07-13	PUBLISHAHEADOFPRINT	health economics	4	2021-07
10.1101/2021.07.06.21260084	medRxiv	2021-07-13	PUBLISHAHEADOFPRINT	infectious diseases	8	2021-07
10.1101/2021.07.09.21260253	medRxiv	2021-07-13	PUBLISHAHEADOFPRINT	infectious diseases	6	2021-07
10.1101/2021.07.07.21260167	medRxiv	2021-07-13	PUBLISHAHEADOFPRINT	infectious diseases	2	2021-07
10.1101/2021.07.12.452071	bioRxiv	2021-07-13	new results	immunology	6	2021-07
10.1101/2021.07.12.452027	bioRxiv	2021-07-13	new results	immunology	25	2021-07
10.1101/2021.07.12.452099	bioRxiv	2021-07-13	new results	biophysics	6	2021-07
10.1101/2021.07.13.452175	bioRxiv	2021-07-13	new results	immunology	22	2021-07
10.1101/2021.07.13.452194	bioRxiv	2021-07-13	new results	microbiology	7	2021-07
10.1101/2021.07.12.452076	bioRxiv	2021-07-13	new results	bioinformatics	4	2021-07
10.1101/2021.07.13.452154	bioRxiv	2021-07-13	new results	biophysics	2	2021-07
10.1101/2021.07.12.21260119	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	infectious diseases	20	2021-07
10.1101/2021.07.10.21260293	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	cardiovascular medicine	7	2021-07
10.1101/2021.07.11.21260148	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	epidemiology	3	2021-07
10.1101/2021.07.11.21260325	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	epidemiology	2	2021-07
10.1101/2021.07.09.21260259	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	epidemiology	7	2021-07
10.1101/2021.07.12.21258824	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	pathology	8	2021-07
10.1101/2021.07.09.21260206	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	public and global health	4	2021-07
10.1101/2021.07.09.21260192	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	transplantation	18	2021-07
10.1101/2021.07.10.21260232	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	infectious diseases	24	2021-07
10.1101/2021.07.11.21260338	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	infectious diseases	14	2021-07
10.1101/2021.07.14.21259081	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	cardiovascular medicine	3	2021-07
10.1101/2021.07.13.452256	bioRxiv	2021-07-14	new results	systems biology	7	2021-07
10.1101/2021.07.13.452160	bioRxiv	2021-07-14	new results	microbiology	24	2021-07
10.1101/2021.07.13.452288	bioRxiv	2021-07-14	new results	microbiology	10	2021-07
10.1101/2021.07.13.452251	bioRxiv	2021-07-14	new results	immunology	34	2021-07
10.1101/2021.07.13.452259	bioRxiv	2021-07-14	new results	microbiology	2	2021-07
10.1101/2021.07.14.452343	bioRxiv	2021-07-14	new results	microbiology	18	2021-07
10.1101/2021.07.13.449251	bioRxiv	2021-07-14	new results	microbiology	17	2021-07
10.1101/2021.07.14.452313	bioRxiv	2021-07-14	new results	molecular biology	5	2021-07
10.1101/2021.07.09.21260272	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	epidemiology	9	2021-07
10.1101/2021.07.09.21252353	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	psychiatry and clinical psychology	5	2021-07
10.1101/2021.07.12.21260409	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	public and global health	7	2021-07
10.1101/2021.07.09.21260089	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	nephrology	17	2021-07
10.1101/2021.07.09.21260294	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	health economics	6	2021-07
10.1101/2021.07.10.21260297	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	health economics	1	2021-07
10.1101/2021.07.12.21260298	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	infectious diseases	10	2021-07
10.1101/2021.07.10.21260306	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	infectious diseases	10	2021-07
10.1101/2021.07.11.21260336	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	infectious diseases	12	2021-07
10.1101/2021.07.09.21260224	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	infectious diseases	7	2021-07
10.1101/2021.07.09.21260257	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	infectious diseases	7	2021-07
10.1101/2021.07.09.21260262	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	infectious diseases	6	2021-07
10.1101/2021.07.09.21260266	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	infectious diseases	35	2021-07
10.1101/2021.07.09.21260247	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	infectious diseases	13	2021-07
10.1101/2021.07.12.21259864	medRxiv	2021-07-14	PUBLISHAHEADOFPRINT	infectious diseases	14	2021-07
10.1101/2021.07.12.21260345	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	infectious diseases	4	2021-07
10.1101/2021.07.12.21260358	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	infectious diseases	10	2021-07
10.1101/2021.07.12.21260359	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	emergency medicine	10	2021-07
10.1101/2021.07.12.21260326	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	epidemiology	1	2021-07
10.1101/2021.07.12.21260216	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	epidemiology	6	2021-07
10.1101/2021.07.12.21260379	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	epidemiology	19	2021-07
10.1101/2021.07.12.21260390	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	epidemiology	6	2021-07
10.1101/2021.07.12.21260365	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	pediatrics	37	2021-07
10.1101/2021.07.14.452381	bioRxiv	2021-07-15	new results	immunology	6	2021-07
10.1101/2021.07.14.452401	bioRxiv	2021-07-15	new results	microbiology	2	2021-07
10.1101/2021.07.12.21260360	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	infectious diseases	35	2021-07
10.1101/2021.07.15.452246	bioRxiv	2021-07-15	new results	microbiology	25	2021-07
10.1101/2021.07.15.452507	bioRxiv	2021-07-15	new results	biophysics	8	2021-07
10.1101/2021.07.14.21260514	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	epidemiology	3	2021-07
10.1101/2021.07.13.21260459	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	epidemiology	2	2021-07
10.1101/2021.07.14.21260494	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	epidemiology	5	2021-07
10.1101/2021.07.13.21260408	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	epidemiology	2	2021-07
10.1101/2021.07.13.21260366	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	psychiatry and clinical psychology	5	2021-07
10.1101/2021.07.13.21260207	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	public and global health	13	2021-07
10.1101/2021.07.14.21260508	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	public and global health	25	2021-07
10.1101/2021.07.13.21260402	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	public and global health	7	2021-07
10.1101/2021.07.15.452488	bioRxiv	2021-07-15	new results	molecular biology	0	2021-07
10.1101/2021.07.13.21260473	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	infectious diseases	29	2021-07
10.1101/2021.07.13.21260273	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	infectious diseases	49	2021-07
10.1101/2021.07.13.21258757	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	infectious diseases	11	2021-07
10.1101/2021.07.14.21259909	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	infectious diseases	9	2021-07
10.1101/2021.07.13.21260404	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	infectious diseases	15	2021-07
10.1101/2021.07.13.21260449	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	infectious diseases	27	2021-07
10.1101/2021.07.14.21260505	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	epidemiology	4	2021-07
10.1101/2021.07.12.21260357	medRxiv	2021-07-15	PUBLISHAHEADOFPRINT	pathology	17	2021-07
10.1101/2021.07.16.21260079	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	infectious diseases	14	2021-07
10.1101/2021.07.12.21260361	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	hiv aids	6	2021-07
10.1101/2021.07.12.21260377	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	infectious diseases	9	2021-07
10.1101/2021.07.12.21260385	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	infectious diseases	9	2021-07
10.1101/2021.07.12.21260382	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	infectious diseases	14	2021-07
10.1101/2021.07.12.21260386	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	infectious diseases	6	2021-07
10.1101/2021.07.12.21260227	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	infectious diseases	24	2021-07
10.1101/2021.07.12.21260375	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	infectious diseases	4	2021-07
10.1101/2021.07.12.21260263	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	infectious diseases	5	2021-07
10.1101/2021.07.12.21259660	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	epidemiology	66	2021-07
10.1101/2021.07.11.21260318	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	epidemiology	2	2021-07
10.1101/2021.07.12.21258827	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	public and global health	6	2021-07
10.1101/2021.07.12.21260387	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	public and global health	12	2021-07
10.1101/2021.07.13.21260467	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	cardiovascular medicine	9	2021-07
10.1101/2021.07.13.21260428	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	epidemiology	10	2021-07
10.1101/2021.07.13.21259739	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	epidemiology	15	2021-07
10.1101/2021.07.08.21260081	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	epidemiology	1	2021-07
10.1101/2021.07.13.21260412	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	gastroenterology	37	2021-07
10.1101/2021.07.13.21259962	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	psychiatry and clinical psychology	6	2021-07
10.1101/2021.07.13.21260417	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	infectious diseases	14	2021-07
10.1101/2021.07.13.21260442	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	infectious diseases	6	2021-07
10.1101/2021.07.13.21260426	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	infectious diseases	9	2021-07
10.1101/2021.07.13.21260256	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	infectious diseases	8	2021-07
10.1101/2021.07.12.21260394	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	epidemiology	6	2021-07
10.1101/2021.07.15.21260006	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	epidemiology	6	2021-07
10.1101/2021.07.13.21260482	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	psychiatry and clinical psychology	9	2021-07
10.1101/2021.07.13.21260444	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	public and global health	8	2021-07
10.1101/2021.07.16.452629	bioRxiv	2021-07-16	new results	microbiology	5	2021-07
10.1101/2021.07.13.21260476	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	health policy	5	2021-07
10.1101/2021.07.13.21260393	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	infectious diseases	7	2021-07
10.1101/2021.07.13.21260484	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	infectious diseases	16	2021-07
10.1101/2021.07.16.452441	bioRxiv	2021-07-16	new results	immunology	2	2021-07
10.1101/2021.07.15.452504	bioRxiv	2021-07-16	new results	immunology	9	2021-07
10.1101/2021.07.16.452680	bioRxiv	2021-07-16	new results	cell biology	9	2021-07
10.1101/2021.07.14.21260488	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	infectious diseases	17	2021-07
10.1101/2021.07.14.21260496	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	epidemiology	22	2021-07
10.1101/2021.07.14.21260489	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	epidemiology	17	2021-07
10.1101/2021.07.14.21260495	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	epidemiology	3	2021-07
10.1101/2021.07.09.21260271	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	infectious diseases	8	2021-07
10.1101/2021.07.15.452549	bioRxiv	2021-07-16	new results	bioinformatics	1	2021-07
10.1101/2021.07.14.21260549	medRxiv	2021-07-16	PUBLISHAHEADOFPRINT	cardiovascular medicine	2	2021-07
10.1101/2021.07.13.21260425	medRxiv	2021-07-18	PUBLISHAHEADOFPRINT	public and global health	6	2021-07
10.1101/2021.07.13.21260431	medRxiv	2021-07-18	PUBLISHAHEADOFPRINT	epidemiology	9	2021-07
10.1101/2021.07.14.21260471	medRxiv	2021-07-18	PUBLISHAHEADOFPRINT	infectious diseases	13	2021-07
10.1101/2021.07.14.21260291	medRxiv	2021-07-18	PUBLISHAHEADOFPRINT	public and global health	6	2021-07
10.1101/2021.07.14.21260307	medRxiv	2021-07-18	PUBLISHAHEADOFPRINT	infectious diseases	21	2021-07
10.1101/2021.07.14.21260497	medRxiv	2021-07-18	PUBLISHAHEADOFPRINT	infectious diseases	12	2021-07
10.1101/2021.07.14.21260544	medRxiv	2021-07-18	PUBLISHAHEADOFPRINT	infectious diseases	10	2021-07
10.1101/2021.07.14.21260510	medRxiv	2021-07-18	PUBLISHAHEADOFPRINT	allergy and immunology	19	2021-07
10.1101/2021.07.14.21260481	medRxiv	2021-07-18	PUBLISHAHEADOFPRINT	epidemiology	10	2021-07
10.1101/2021.07.15.21260439	medRxiv	2021-07-19	PUBLISHAHEADOFPRINT	public and global health	10	2021-07
10.1101/2021.07.15.21260576	medRxiv	2021-07-19	PUBLISHAHEADOFPRINT	hematology	3	2021-07
10.1101/2021.07.15.21260528	medRxiv	2021-07-19	PUBLISHAHEADOFPRINT	infectious diseases	6	2021-07
10.1101/2021.07.15.21260585	medRxiv	2021-07-19	PUBLISHAHEADOFPRINT	infectious diseases	12	2021-07
10.1101/2021.07.15.21260583	medRxiv	2021-07-19	PUBLISHAHEADOFPRINT	infectious diseases	4	2021-07
10.1101/2021.07.15.21260590	medRxiv	2021-07-19	PUBLISHAHEADOFPRINT	emergency medicine	18	2021-07
10.1101/2021.07.15.21260543	medRxiv	2021-07-19	PUBLISHAHEADOFPRINT	public and global health	5	2021-07
10.1101/2021.07.15.21260346	medRxiv	2021-07-19	PUBLISHAHEADOFPRINT	public and global health	8	2021-07
10.1101/2021.07.19.21260302	medRxiv	2021-07-19	PUBLISHAHEADOFPRINT	infectious diseases	4	2021-07
10.1101/2021.07.19.21260410	medRxiv	2021-07-19	PUBLISHAHEADOFPRINT	epidemiology	11	2021-07
10.1101/2021.07.15.21260595	medRxiv	2021-07-19	PUBLISHAHEADOFPRINT	epidemiology	4	2021-07
10.1101/2021.07.15.21260597	medRxiv	2021-07-19	PUBLISHAHEADOFPRINT	respiratory medicine	2	2021-07
10.1101/2021.07.16.21260628	medRxiv	2021-07-19	PUBLISHAHEADOFPRINT	infectious diseases	32	2021-07
10.1101/2021.07.16.21260337	medRxiv	2021-07-19	PUBLISHAHEADOFPRINT	infectious diseases	8	2021-07
10.1101/2021.07.15.21260285	medRxiv	2021-07-19	PUBLISHAHEADOFPRINT	infectious diseases	20	2021-07
10.1101/2021.07.15.21260213	medRxiv	2021-07-19	PUBLISHAHEADOFPRINT	infectious diseases	27	2021-07
10.1101/2021.07.15.21260561	medRxiv	2021-07-19	PUBLISHAHEADOFPRINT	infectious diseases	15	2021-07
10.1101/2021.07.15.21260537	medRxiv	2021-07-19	PUBLISHAHEADOFPRINT	infectious diseases	28	2021-07
10.1101/2021.07.14.21260491	medRxiv	2021-07-19	PUBLISHAHEADOFPRINT	infectious diseases	10	2021-07
10.1101/2021.07.15.21260265	medRxiv	2021-07-19	PUBLISHAHEADOFPRINT	infectious diseases	10	2021-07
